MODIFIED_ADDRESS,count
"116 pinehurst ave, new york, ny 10033",1
"483 17th st #2l, brooklyn, ny 11215",1
"61-20 71st ave #2f, ridgewood, ny 11385",1
"333 e 91st st #10b, new york, ny 10128",1
"14 e 75th st #9d, new york, ny 10021",1
"26-39 93rd st, flushing, ny 11369",1
"740 park ave #5, new york, ny 10021",1
"6535 broadway #1g, bronx, ny 10471",1
"1883 e 53rd st, brooklyn, ny 11234",1
"9437 shore rd apt c8, brooklyn, ny 11209",1
"984 bergen st #1, brooklyn, ny 11216",1
"87 murdock pl, staten island, ny 10303",1
"275 webster ave #6g, brooklyn, ny 11230",1
"1727 e 14th st, brooklyn, ny 11229",1
"146-11 delaware ave, flushing, ny 11355",1
"1293 e 5th st #6b, brooklyn, ny 11230",1
"4217 seton ave, bronx, ny 10466",1
"5040 goodridge ave, bronx, ny 10471",1
"209-10 41st ave #1f, bayside, ny 11361",1
"26910 grand central pkwy #12o, queens, ny 11005",1
"1764 undercliff ave, bronx, ny 10453",1
"43-06 rockaway beach blvd, far rockaway, ny 11691",1
"976 ocean ave, brooklyn, ny 11226",1
"111 murray st ph 2, new york, ny 10007",1
"68-09 olcott st, forest hills, ny 11375",1
"6636 yellowstone blvd apt 22f, forest hills, ny 11375",1
"136 kane st, brooklyn, ny 11231",1
"118-18 225th st, jamaica, ny 11411",1
"236 e 6th st #3w, new york, ny 10003",1
"190 e mosholu pkwy s #3b, bronx, ny 10458",1
"694 ashford st, brooklyn, ny 11207",1
"51 w 95th st, new york, ny 10025",1
"35 joralemon st, brooklyn, ny 11201",1
"84-19 253rd st, jamaica, ny 11426",1
"2286 cropsey ave #6d, brooklyn, ny 11214",1
"63-44 72nd st, flushing, ny 11379",1
"93-05 37th ave, jackson heights, ny 11372",1
"160 72nd st apt 713, brooklyn, ny 11209",1
"99-10 60th ave #5l, corona, ny 11368",1
"2390 national dr, brooklyn, ny 11234",1
"560 bay ridge ave, brooklyn, ny 11220",1
"72 boone st, staten island, ny 10314",1
"110-42 213th st, queens village, ny 11429",1
"6810 madeline ct, brooklyn, ny 11220",1
"35-31 85th st #6c, jackson heights, ny 11372",1
"622 west end ave #4a, new york, ny 10024",1
"70 81st st, brooklyn, ny 11209",1
"100-25 queens blvd #4b, forest hills, ny 11375",1
"144-58 boulevard, malba, ny 11357",1
"1070 e 73rd st #4c, brooklyn, ny 11234",1
"1606 e 45th st, brooklyn, ny 11234",1
"135 e 15th st, new york, ny 10003",1
"102 pilot st, bronx, ny 10464",1
"26 katan loop, staten island, ny 10308",1
"100 manhattan ave #4a, new york, ny 10025",1
"411 e 57th st #16b, new york, ny 10022",1
"83-55 woodhaven blvd #6k, woodhaven, ny 11421",1
"3121 middletown rd #1c, bronx, ny 10461",1
"336 central park w #3b, new york, ny 10025",1
"200 bowery #2c, new york, ny 10012",1
"2072 e 74th st, brooklyn, ny 11234",1
"114-06 194th st, jamaica, ny 11412",1
"254 flagg pl, staten island, ny 10304",1
"4320 van cortlandt park e, bronx, ny 10470",1
"16 bay 25th st #4a, brooklyn, ny 11214",1
"3720 81st st apt 2e, jackson heights, ny 11372",1
"10-40 neilson st #3a, far rockaway, ny 11691",1
"123 jamie ln, staten island, ny 10312",1
"58-15 granger st, flushing, ny 11368",1
"209 e 31st st, new york, ny 10016",1
"149-19 46th ave, flushing, ny 11355",1
"100 park terrace w #1h, new york, ny 10034",1
"17040 highland ave apt 107, jamaica, ny 11432",1
"1670 nelson ave, bronx, ny 10453",1
"135 sunset blvd, bronx, ny 10473",1
"202 baltic st # 1, brooklyn, ny 11201",1
"1720 e 51st st, brooklyn, ny 11234",1
"322 w 104th st, new york, ny 10025",1
"307 ellis st, staten island, ny 10307",1
"476 darlington ave, staten island, ny 10309",1
"1311 needham ave, bronx, ny 10469",1
"2247 e 66th st, brooklyn, ny 11234",1
"55 wall st apt 714, new york, ny 10005",1
"130-35 146th st, jamaica, ny 11436",1
"47 brookside lp, staten island, ny 10309",1
"66 archwood ave, staten island, ny 10312",1
"115-11 142nd st, jamaica, ny 11436",1
"216 hett ave, staten island, ny 10306",1
"314 montreal ave, staten island, ny 10306",1
"1932 narragansett ave, bronx, ny 10461",1
"3836 laurel ave, brooklyn, ny 11224",1
"240 e 29th st, new york, ny 10016",1
" 255 e 74th st #16c, new york, ny 10021",1
"3121 corlear ave, bronx, ny 10463",1
"2848 brighton 4th st, brooklyn, ny 11235",1
"110-11 72nd ave #4b, forest hills, ny 11375",1
"5037 fieldston rd, bronx, ny 10471",1
"111 sunset blvd, bronx, ny 10473",1
"128-17 143rd st, jamaica, ny 11436",1
"37 prospect pl, brooklyn, ny 11217",1
"2 dartmouth st, forest hills, ny 11375",1
"91-09 165th ave, jamaica, ny 11414",1
"135 e 19th st, new york, ny 10003",1
"104-02 223rd st, jamaica, ny 11429",1
"475 greenwich st #2a, new york, ny 10013",1
"132 w 81st st, new york, ny 10024",1
"919 crescent st., brooklyn, ny 11208",1
"1666 73rd st, brooklyn, ny 11204",1
"1349 herschell st, bronx, ny 10461",1
"59-38 linden st, flushing, ny 11385",1
"19 goff ave, staten island, ny 10309",1
"192 hart blvd, staten island, ny 10301",1
"220 douglas rd, staten island, ny 10301",1
"425 snediker ave, brooklyn, ny 11207",1
"3730 73rd st apt 1h, jackson heights, ny 11372",1
"67-101 dartmouth st, flushing, ny 11375",1
"11 st nicholas ave #4b, new york, ny 10026",1
"1023 union st, brooklyn, ny 11225",1
"1524 castleton ave, staten island, ny 10302",1
"4570 delafield ave, bronx, ny 10471",1
"2051 e 73rd st, brooklyn, ny 11234",1
"3535 ely ave, bronx, ny 10466",1
"5 metropolitan oval #10f, bronx, ny 10462",1
"7 e 88th st, new york, ny 10128",1
"112-50 northern blvd #5e, corona, ny 11368",1
"3186 tierney pl, bronx, ny 10465",1
"164-30 77th rd, flushing, ny 11366",1
"393 heberton ave, staten island, ny 10302",1
"76 irving pl, new york, ny 10003",1
"10 e 64th st, new york, ny 10065",1
"206 watchogue rd, staten island, ny 10314",1
"86-10 dumont ave #5c, ozone park, ny 11417",1
"100-03 205th pl, jamaica, ny 11423",1
"2601 e 24th st #3b, brooklyn, ny 11235",1
"2277 national dr, brooklyn, ny 11234",1
"5640 avenue t #84, brooklyn, ny 11234",1
"217 w 21st st, new york, ny 10011",1
"4409 atlantic ave, brooklyn, ny 11224",1
"1777 madison ave apt 32, new york, ny 10035",1
"9950 164th ave, jamaica, ny 11414",1
"25 w 13th st #1a, new york, ny 10011",1
"729 e 18th st, brooklyn, ny 11230",1
"18-35 corporal kennedy st #2f, bayside, ny 11360",1
"490 jansen st, staten island, ny 10312",1
"110-11 queens blvd, forest hills, ny 11375",1
"305 s greenleaf ave, staten island, ny 10314",1
"2074 5th ave, new york, ny 10035",1
"639 tompkins ave., staten island, ny 10305",1
"2401 richmond rd #2407, staten island, ny 10306",1
"7312 avenue u, brooklyn, ny 11234",1
"51 anaconda st, staten island, ny 10312",1
"144-55 melbourne ave #1g, flushing, ny 11367",1
"1561 unionport rd, bronx, ny 10462",1
"664 crescent st., brooklyn, ny 11208",1
"8616 60th ave apt 2n, elmhurst, ny 11373",1
"2818 w 17th st #1b, brooklyn, ny 11224",1
"329 vanderbilt ave, brooklyn, ny 11205",1
"124 thompson st #27, new york, ny 10012",1
"124 norwood ave, brooklyn, ny 11208",1
"661 ocean terrace, staten island, ny 10301",1
"1210 e 72nd st, brooklyn, ny 11234",1
"316 brehaut ave, staten island, ny 10307",1
"4316 ely ave, bronx, ny 10466",1
"123-35 82nd rd #3r, kew gardens, ny 11415",1
"11 st nicholas ave #3, new york, ny 10026",1
"1755 e 51st st, brooklyn, ny 11234",1
"115-14 10th ave, flushing, ny 11356",1
"47 mercer st apt 2, new york, ny 10013",1
"65-15 38th ave #3f, flushing, ny 11377",1
"2199 holland ave, bronx, ny 10462",1
"132 91st st, brooklyn, ny 11209",1
"1625 71st st, brooklyn, ny 11204",1
"133-38 130th st, jamaica, ny 11420",1
"164-47 73rd ave, flushing, ny 11366",1
"118 cannon ave, staten island, ny 10314",1
"1761 tenbroeck ave, bronx, ny 10461",1
"9031 fort hamilton pkwy #6c, brooklyn, ny 11209",1
"299 henry st d1, brooklyn, ny 11201",1
"617 w 227th st, bronx, ny 10463",1
"1016 putnam ave, brooklyn, ny 11221",1
"220 nome ave, staten island, ny 10314",1
"1056 arden ave, staten island, ny 10312",1
"85-28 grand ave #4c, elmhurst, ny 11373",1
"258 broadway #3d, new york, ny 10007",1
"3875 waldo ave #2e, bronx, ny 10463",1
"202-24 45th rd, flushing, ny 11361",1
"26825 82nd ave # 279b, queens, ny 11040",1
"167 e 80th st, new york, ny 10075",1
"2316 1st ave., new york, ny 10035",1
"315 e 77th st #4d, new york, ny 10075",1
"42 post ln, staten island, ny 10303",1
"303 e 57th st #19b, new york, ny 10022",1
"400 central park w #8h, new york, ny 10025",1
"78-18 74th st, flushing, ny 11385",1
"15 w 72nd st #5b, new york, ny 10023",1
"640 w 231st st #7c, bronx, ny 10463",1
" 84-12 35th ave #4c, jackson heights, ny 11372",1
"13811 beach channel dr #8c, rockaway park, ny 11694",1
"422 e 84th st, new york, ny 10028",1
"61-23 booth st, flushing, ny 11374",1
"64-34 grand central pkwy #2a, forest hills, ny 11375",1
"20 cliff st #8f, staten island, ny 10305",1
"71-12 66th st, flushing, ny 11385",1
"255 w 90th st #9c, new york, ny 10024",1
"32-26 parsons blvd, flushing, ny 11354",1
"3088 heath ave, bronx, ny 10463",1
"11120 145th st, jamaica, ny 11435",1
"1322 e 14th st #4b, brooklyn, ny 11230",1
"1515 w 4th st #1r, brooklyn, ny 11204",1
"161-169 e 110th st # 7e, new york, ny 10029",1
"775 riverside dr #5h, new york, ny 10032",1
"1847 barnes ave, bronx, ny 10462",1
"116-46 233rd st, jamaica, ny 11411",1
"107 w 70th st #4f, new york, ny 10023",1
"31-38 137th st #8c, flushing, ny 11354",1
"20 bay street landing #3j, staten island, ny 10301",1
"86 edgewater park, bronx, ny 10465",1
"181-10 93rd ave, jamaica, ny 11423",1
"417 17th st, brooklyn, ny 11215",1
"1815 215th st apt 2m, bayside, ny 11360",1
"7259 shore rd #3g, brooklyn, ny 11209",1
"3901 nostrand ave., brooklyn, ny 11235",1
"334 100th st, brooklyn, ny 11209",1
"2630 kingsbridge terrace #7b, bronx, ny 10463",1
"380 beach 13th st, far rockaway, ny 11691",1
"36 w 35th st #5d, new york, ny 10001",1
"3121 middletown rd #2k, bronx, ny 10461",1
"417 e 87th st #3b, new york, ny 10128",1
"5514 tilden ave, brooklyn, ny 11203",1
"49-12 167th st, flushing, ny 11365",1
"345 w 55th st #6b, new york, ny 10019",1
"20 bond st apt 2, new york, ny 10012",1
"205 w 95th st #3b, new york, ny 10025",1
"31-20 buell st, flushing, ny 11369",1
"196-44 69th ave #1, fresh meadows, ny 11365",1
"193-06 122nd ave, jamaica, ny 11413",1
"211 e 53rd st, brooklyn, ny 11203",1
"735 ladd rd, bronx, ny 10471",1
"7119 shore rd #2c, brooklyn, ny 11209",1
"720 57th st #4c, brooklyn, ny 11220",1
"55 e 65th st #4a, new york, ny 10065",1
"2546 e 29th st, brooklyn, ny 11235",1
"326 melrose st #1a, brooklyn, ny 11237",1
"40 brighton 1st rd #6b, brooklyn, ny 11235",1
"21015 23rd ave apt 1b, bayside, ny 11360",1
"378 4th st #4, brooklyn, ny 11215",1
"54 e augusta ave, staten island, ny 10308",1
"155 e 34th st #20a, new york, ny 10016",1
"314 w 138th st, new york, ny 10030",1
"34 mt morris park w, new york, ny 10027",1
"422 w 49th st #4a, new york, ny 10019",1
"83-75 117th st #7a, richmond hill, ny 11418",1
"414 heberton ave, staten island, ny 10302",1
"15 w 96th st #14b, new york, ny 10025",1
"616 beach 69th st, arverne, ny 11692",1
"7 w 92nd st #5g, new york, ny 10025",1
"1278 e 70th st, brooklyn, ny 11234",1
"170 w 85th st #4n, new york, ny 10024",1
"555 kappock st #12f, bronx, ny 10463",1
"338 humboldt st, brooklyn, ny 11211",1
"92 horatio st #1b, new york, ny 10014",1
"525 w 22nd st #2f, new york, ny 10011",1
"801 thomas s boyland st, brooklyn, ny 11212",1
"5473 kings hwy, brooklyn, ny 11203",1
"690 n railroad ave, staten island, ny 10304",1
"2806 richmond terrace, staten island, ny 10303",1
"175 jackson st #4d, brooklyn, ny 11211",1
"420 44th st #3, brooklyn, ny 11220",1
"246 w 123rd st, new york, ny 10027",1
"2018 e 59th st # 159f, brooklyn, ny 11234",1
"2225 seward ave, bronx, ny 10473",1
"1800 troy ave, brooklyn, ny 11234",1
"18-75 corporal kennedy st #5j, bayside, ny 11360",1
"214-39 45th dr, flushing, ny 11361",1
"254 jefferson st, brooklyn, ny 11237",1
"57 middle loop rd, staten island, ny 10308",1
"69 w 9th st #4c, new york, ny 10011",1
"1705 hone ave, bronx, ny 10461",1
"85-15 main st #7a, jamaica, ny 11435",1
"2506 e 65th st, brooklyn, ny 11234",1
"446 w 22nd st, new york, ny 10011",1
"239 e 48th st, new york, ny 10017",1
"257 49th st, brooklyn, ny 11220",1
"108-36 ditmars blvd, flushing, ny 11369",1
"56 jane st #1b, new york, ny 10014",1
"79-10 grand ave, elmhurst, ny 11373",1
"220-19 135th ave, jamaica, ny 11413",1
"26910 grand central pkwy #7p, queens, ny 11005",1
"773 eastern pkwy, brooklyn, ny 11213",1
"13869 jewel ave # a, flushing, ny 11367",1
"154 revere ave #5589, bronx, ny 10465",1
"504 w 110th st #9c, new york, ny 10025",1
"66 w 84th st #4a, new york, ny 10024",1
"2862 briggs ave, bronx, ny 10458",1
"660 magenta st, bronx, ny 10467",1
"8450 169th st apartment 519, jamaica, ny 11432",1
"250 w 103rd st apt 7b, new york, ny 10025",1
"151-25 88th st #4e, howard beach, ny 11414",1
"445 east 86th st #16c, new york, ny 10028",1
"156 b 26th st, far rockaway, ny 11691",1
"508 lexington ave #2, brooklyn, ny 11221",1
"276 buttrick ave #3c, bronx, ny 10465",1
"339 union ave #41, staten island, ny 10303",1
"141 w 95th st, new york, ny 10025",1
"20-48 steinway st #1b, astoria, ny 11105",1
"29 douglas rd, staten island, ny 10304",1
"1604 metropolitan ave, bronx, ny 10462",1
"51 shiloh st, staten island, ny 10314",1
"360 furman st apt 1216, brooklyn, ny 11201",1
"130-21 lefferts blvd, jamaica, ny 11420",1
"80-07 margaret pl, flushing, ny 11385",1
"845 united nations plaza apt 6d, new york, ny 10017",1
"2164 e 72nd st, brooklyn, ny 11234",1
"1139 grant ave, brooklyn, ny 11208",1
"61 park dr n, staten island, ny 10314",1
"18 albion pl, staten island, ny 10302",1
"274 bainbridge st., brooklyn, ny 11233",1
"4380 vireo ave #6r, bronx, ny 10470",1
"2760 hone ave, bronx, ny 10469",1
"300 8th ave #1n, brooklyn, ny 11215",1
"209-35 30th ave, flushing, ny 11360",1
"65-15 yellowstone blvd #5h, forest hills, ny 11375",1
"190 vanderbilt ave, staten island, ny 10304",1
"23-55 bell blvd #6f, bayside, ny 11360",1
"14 fillmore pl, brooklyn, ny 11211",1
"106 e 85th st #5c, new york, ny 10028",1
"2526 ralph ave, brooklyn, ny 11234",1
"125 ocean ave #1j, brooklyn, ny 11225",1
"61-26 69th ln, flushing, ny 11379",1
"242 balcom ave, bronx, ny 10465",1
"110 franklin st #1, new york, ny 10013",1
"120 edgewater park #120, bronx, ny 10465",1
"775 lafayette ave #6d, brooklyn, ny 11221",1
"3671 hudson manor terrace #14j, bronx, ny 10463",1
"47-31 216th st #3b, bayside, ny 11361",1
"182 franklin st, new york, ny 10013",1
"36 schermerhorn st, brooklyn, ny 11201",1
"2034 e 36th st, brooklyn, ny 11234",1
"247 water st, peck slip, ny 10038",1
"1922 mcgraw ave #6e, bronx, ny 10462",1
"429 kent ave #902, brooklyn, ny 11249",1
"595 main st #410, new york, ny 10044",1
"313 w 92nd st, new york, ny 10025",1
"17-25 menahan st, flushing, ny 11385",1
"1694 54th st, brooklyn, ny 11204",1
"2318 holland ave, bronx, ny 10467",1
"140-95 burden crescent, jamaica, ny 11435",1
"15 astor ave, staten island, ny 10314",1
"204 richards st, brooklyn, ny 11231",1
"86-58 261st st, queens, ny 11001",1
"465 st johns pl, brooklyn, ny 11238",1
"1862 84th st, brooklyn, ny 11214",1
"97-19 63rd dr, rego park, ny 11374",1
"474 sterling pl, brooklyn, ny 11238",1
"385 e 18th st #6j, brooklyn, ny 11226",1
"3845 shore pkwy #5h, brooklyn, ny 11235",1
"229-17 87th ave, queens village, ny 11427",1
"420 e 51st st apartment 10e, new york, ny 10022",1
"767 brighton ave, staten island, ny 10301",1
"400 e 77th st #4a, new york, ny 10075",1
" 28 old fulton st, brooklyn, ny 11201",1
"3555 kings college pl #2g, bronx, ny 10467",1
"108 reade st #4b, new york, ny 10013",1
"201 w 17th st, new york, ny 10011",1
"10102 shore front pkwy # 26a, far rockaway, ny 11694",1
"106 overlook ave, staten island, ny 10304",1
"55 e 190th st apt 3, bronx, ny 10468",1
"941 newkirk ave, brooklyn, ny 11230",1
"158 india st apt 3, brooklyn, ny 11222",1
"2066 66th st, brooklyn, ny 11204",1
"332 w 101st st #2r, new york, ny 10025",1
"203-03 34th ave, flushing, ny 11361",1
"9201 shore rd #507, brooklyn, ny 11209",1
"147-48 8th ave, flushing, ny 11357",1
"83-9 talbot st #5n, kew gardens, ny 11415",1
"109-06 112th st, jamaica, ny 11420",1
"16709 powells cove blvd #26, flushing, ny 11357",1
"3708 avenue k, brooklyn, ny 11210",1
"425 e 14th st d1, new york, ny 10009",1
"578 ovington ave, brooklyn, ny 11209",1
"5622 14th ave, brooklyn, ny 11219",1
"1060 5th ave #3c, new york, ny 10128",1
"2550 independence ave #3c, bronx, ny 10463",1
"97 excelsior ave, staten island, ny 10309",1
"147-18 16th rd, flushing, ny 11357",1
"185 highland blvd, brooklyn, ny 11207",1
"180 2nd ave, new york, ny 10003",1
"5 tudor city pl #1818ny, new york, ny 10017",1
"643 huguenot ave, staten island, ny 10312",1
"112 w 72nd st ph c, new york, ny 10023",1
"170 baden pl, staten island, ny 10306",1
"29 bay 10th st, brooklyn, ny 11228",1
"449 medina st #2c, staten island, ny 10306",1
"2171 w 7th st, brooklyn, ny 11223",1
"419 o'gorman ave, staten island, ny 10308",1
"464 1st st, brooklyn, ny 11215",1
"6741 burns st apt 414, forest hills, ny 11375",1
"174 camden ave, staten island, ny 10309",1
"265 w 131st st #5, new york, ny 10027",1
"327 brehaut ave, staten island, ny 10307",1
"89-22 210th pl, queens village, ny 11427",1
"849 rossville ave, staten island, ny 10309",1
"398 kings hwy #308, brooklyn, ny 11223",1
"38 w 26th st #9d, new york, ny 10010",1
"116 cambridge pl #3c, brooklyn, ny 11238",1
"120 e 87th st #26b, new york, ny 10128",1
"83-71 116th st #4e, richmond hill, ny 11418",1
"7 norwood ct, staten island, ny 10304",1
"10 west end ave #8j, new york, ny 10023",1
"415 degraw st, brooklyn, ny 11217",1
"790 olmstead ave, bronx, ny 10473",1
" 501 surf ave #9d, brooklyn, ny 11224",1
"139-32 laurelton pkwy, jamaica, ny 11422",1
"318 w 81st st, new york, ny 10024",1
"26 rutland rd, brooklyn, ny 11225",1
"100 w 119th st #3a, new york, ny 10026",1
"1455 e 15th st, brooklyn, ny 11230",1
"3105 ave v #1h, brooklyn, ny 11229",1
"1085 todt hill rd, staten island, ny 10304",1
"16520 highland ave apt 105, jamaica, ny 11432",1
"58-16 83rd pl, flushing, ny 11379",1
" 35-25 77th st, flushing, ny 11372",1
"273 bennett ave #6e, new york, ny 10040",1
"134-25 241st st, jamaica, ny 11422",1
"370 marion st, brooklyn, ny 11233",1
"170 broadway #6a, brooklyn, ny 11211",1
"108-16 36th ave, queens, ny 11368",1
"2088 madison ave #1a, new york, ny 10037",1
"2199 holland ave #5n, bronx, ny 10462",1
"3545 204th st # 399, auburndale, ny 11361",1
"382 sprague ave, staten island, ny 10307",1
"131-19 fowler ave #2c, flushing, ny 11355",1
"80-31 188th st, hollis, ny 11423",1
"20 gabrielle ct, staten island, ny 10312",1
"954 brooklyn ave, brooklyn, ny 11203",1
"121 86th st, brooklyn, ny 11209",1
" 1 john st, brooklyn, ny 11201",1
"5000 goodridge ave, bronx, ny 10471",1
"86-2 dumont ave #1b, ozone park, ny 11417",1
"1818 unionport rd, bronx, ny 10462",1
"579 w 215th st #9d, new york, ny 10034",1
"146-06 13th ave, flushing, ny 11357",1
"158 franklin st fl 3, new york, ny 10013",1
"132-31 219th st, jamaica, ny 11413",1
"69-29 54th ave, flushing, ny 11378",1
"190 crystal st, brooklyn, ny 11208",1
"4325 douglaston pkwy apt 6d, douglaston, ny 11363",1
"401 west end ave # 3d, new york, ny 10024",1
"150-123 powells cove blvd, whitestone, ny 11357",1
"47 wheeler ave, staten island, ny 10314",1
"966 clove rd h1, staten island, ny 10301",1
"2132 2nd ave #7b, new york, ny 10029",1
"151 e 79th st fl 11, new york, ny 10075",1
"160 new dorp plaza, staten island, ny 10306",1
"73 irving pl, staten island, ny 10304",1
"2483 w 16th st #3c, brooklyn, ny 11214",1
"18 covert st., brooklyn, ny 11207",1
"262 zerega ave, bronx, ny 10473",1
"511 w 144th st, new york, ny 10031",1
"53-15 37th rd, flushing, ny 11377",1
"240 e 55th st #8e, new york, ny 10022",1
"29-31 159th st, flushing, ny 11358",1
"1319 e 96th st, brooklyn, ny 11236",1
"2805 w 28th st, brooklyn, ny 11224",1
"84 front st #2b, brooklyn, ny 11201",1
"7002 ridge blvd apt d11, brooklyn, ny 11209",1
"155-17 113th ave, jamaica, ny 11433",1
